12.0,3.0,-2.5237016921630002e-08,7.292052908429e-07,1.866715977292e-07,1.860236255227e-07,,
12.0,4.0,-2.513096902789e-07,4.813458115612e-07,1.819275912123e-07,1.814101978623e-07,,
12.0,5.0,-3.933506740134e-07,-4.3441501389560004e-08,1.749555710457e-07,1.727549140196e-07,,
12.0,6.0,2.023814260442e-07,2.973154950105e-07,1.636132368362e-07,1.623171093275e-07,,
12.0,7.0,4.711719041581e-07,4.619858922984e-08,1.474535162665e-07,1.472568405368e-07,,
12.0,8.0,-1.723851061992e-07,-4.936310455314001e-08,1.274208670943e-07,1.254289078585e-07,,
12.0,9.0,6.835445407528e-07,-8.311984511755e-08,1.023555887798e-07,1.020825516234e-07,,
12.0,10.0,1.937066735386e-07,-2.6920435188140002e-08,7.484752514883001e-08,7.701127304746001e-08,,
12.0,11.0,2.226288820332e-07,2.407357989787e-07,4.936215646967e-08,4.98727921546e-08,,
12.0,12.0,1.470990029253e-07,-2.172169808464e-07,2.7258858142850003e-08,2.6503995887620002e-08,,
13.0,0.0,-1.864597992571e-09,0.0,1.70495611367e-07,0.0,,
13.0,1.0,-1.450268056315e-07,-4.388333651904e-08,1.698935060357e-07,1.708006529685e-07,,
13.0,2.0,-2.750686916095e-07,3.7602514406680006e-08,1.697748749182e-07,1.699103489652e-07,,
13.0,3.0,-3.98640789464e-07,2.658472129039e-07,1.692219661915e-07,1.689122962462e-07,,
13.0,4.0,-3.678673574096e-07,7.703910274999e-08,1.677268188716e-07,1.680768886304e-07,,
13.0,5.0,-7.004966478071e-07,5.6923641792650006e-08,1.664626346285e-07,1.654148358426e-07,,
13.0,6.0,2.416098000668e-07,3.226499802233e-07,1.628045171584e-07,1.621608338751e-07,,
13.0,7.0,1.104383526432e-07,1.612541455734e-08,1.566002270532e-07,1.565650771056e-07,,
13.0,8.0,9.535088246174001e-08,2.509391666423e-07,1.46909844404e-07,1.454614030925e-07,,
13.0,9.0,2.3001342112660003e-08,-2.062382831132e-07,1.308242027296e-07,1.304241300181e-07,,
13.0,10.0,1.134872247121e-07,3.492195000621e-07,1.086916754833e-07,1.110546885618e-07,,
13.0,11.0,2.626596796238e-07,-2.168889839065e-07,8.431296748683001e-08,8.551388554161002e-08,,
13.0,12.0,-2.322411397786e-07,-2.842280106225e-07,5.8111912649370003e-08,5.642569439962001e-08,,
13.0,13.0,5.747326758874e-07,1.48527930767e-08,3.204730496517e-08,3.1557498860270003e-08,,
14.0,0.0,6.817778700396001e-08,0.0,1.545694289504e-07,0.0,,
14.0,1.0,-1.167280206905e-07,-3.869160405758e-07,1.540137084492e-07,1.54620824864e-07,,
14.0,2.0,-1.60840529662e-07,-1.71225191005e-07,1.536450325353e-07,1.539869714536e-07,,
14.0,3.0,-8.205176950687e-08,-1.957967343135e-07,1.528373248511e-07,1.526295041126e-07,,
14.0,4.0,-1.99919397626e-07,-4.591988204745e-07,1.513581788062e-07,1.517741944222e-07,,
14.0,5.0,-6.921947748194e-08,-2.2688374672570002e-08,1.505966342405e-07,1.49904432975e-07,,
14.0,6.0,1.96065801404e-07,8.552765039518e-08,1.49020899e-07,1.488649238897e-07,,
14.0,7.0,3.2366526224480006e-08,-2.0993573146360003e-08,1.473955517455e-07,1.472124288879e-07,,
14.0,8.0,-1.073269025945e-07,2.036044412671e-07,1.448786186096e-07,1.445968568101e-07,,
14.0,9.0,-2.695465213207e-07,4.652565642179e-08,1.394704818774e-07,1.390205016056e-07,,
14.0,10.0,-3.857110560678e-07,-2.912494236232e-07,1.285282070706e-07,1.301611732631e-07,,
14.0,11.0,-1.523979442478e-07,1.317089825091e-07,1.129505822794e-07,1.145985849972e-07,,
14.0,12.0,-5.6412765196740003e-08,-3.205071336495e-09,9.284847506169e-08,9.051251421012e-08,,
14.0,13.0,-1.10690038482e-07,-2.1900835685590002e-08,6.495205289389e-08,6.40197906581e-08,,
14.0,14.0,-2.044106799941e-07,2.304833601804e-07,3.747733766167e-08,3.6727012501050004e-08,,
15.0,0.0,1.763792258128e-07,0.0,1.403667145224e-07,0.0,,
15.0,1.0,1.943006183417e-07,-2.496207456123e-07,1.40099153915e-07,1.405289034434e-07,,
15.0,2.0,-1.774762006323e-07,1.988594195867e-07,1.40031676717e-07,1.400217432818e-07,,
15.0,3.0,1.534497058259e-07,-1.206179678628e-07,1.396690680878e-07,1.394218865111e-07,,
15.0,4.0,1.90950676737e-07,-1.83515552827e-07,1.384491052306e-07,1.389673006552e-07,,
15.0,5.0,-3.782151456866e-09,-8.335900486229001e-08,1.378096580377e-07,1.372982059326e-07,,
15.0,6.0,-3.436541206845e-09,-2.656637898394e-07,1.361874664395e-07,1.360096762789e-07,,
15.0,7.0,1.790948365995e-07,-1.601655967897e-07,1.345199107134e-07,1.344570912107e-07,,
15.0,8.0,8.634833356775e-08,-3.134107273206e-08,1.328253465644e-07,1.329351406044e-07,,
15.0,9.0,-1.520822564003e-07,-3.891305468085e-07,1.31584308894e-07,1.312854144348e-07,,
15.0,10.0,-4.087064497739e-07,-4.177306582553e-08,1.284756807241e-07,1.292273623963e-07,,
15.0,11.0,-1.3581640867e-07,-3.027849971979e-07,1.231747322409e-07,1.243275278907e-07,,
15.0,12.0,-3.527214717578e-07,-3.309570652911e-08,1.143757839906e-07,1.126168922036e-07,,
15.0,13.0,-5.16604014257e-07,-2.241261432894e-07,9.626136874543001e-08,9.540354057686001e-08,,
15.0,14.0,1.020849452614e-07,-4.022991314158e-07,7.13473977717e-08,7.033679521741001e-08,,
15.0,15.0,-7.809153220505002e-08,-4.433020431945e-07,4.2733940313020005e-08,4.2479261374520005e-08,,
16.0,0.0,3.243942924083e-07,0.0,1.269271672807e-07,0.0,,
16.0,1.0,8.928697609184001e-08,1.059124246878e-07,1.266829347376e-07,1.270500761978e-07,,
16.0,2.0,-5.6990233699830004e-08,2.502168517358e-07,1.267466870289e-07,1.266700295164e-07,,
16.0,3.0,2.788270855588e-08,1.817339917748e-07,1.265173980788e-07,1.263667878691e-07,,
16.0,4.0,5.6499886873970004e-08,3.080333202902e-07,1.25839249203e-07,1.263824965926e-07,,
16.0,5.0,-1.584032050575e-07,-1.0060536575820001e-08,1.258202386604e-07,1.254888487196e-07,,
16.0,6.0,-3.3976657563620005e-08,-7.173503543212e-08,1.250486376085e-07,1.24953070706e-07,,
16.0,7.0,1.455573472401e-07,-1.479353274856e-07,1.240399480753e-07,1.240293311196e-07,,
16.0,8.0,2.220944584876e-07,-5.9425331359130006e-08,1.226497672197e-07,1.226179092869e-07,,
16.0,9.0,-5.923924652727001e-08,-2.609629885027e-07,1.210640869372e-07,1.207747181248e-07,,
16.0,10.0,-9.142174033853001e-08,6.935862748794e-08,1.191152552957e-07,1.196039028955e-07,,
16.0,11.0,-1.002472013332e-07,-2.46127591478e-07,1.174741839062e-07,1.178817536176e-07,,
16.0,12.0,-1.220337943084e-07,-4.1766367417700004e-08,1.156363607849e-07,1.151157222913e-07,,
16.0,13.0,-2.761928195751e-07,-2.1656967643590002e-08,1.098941691824e-07,1.094249003012e-07,,
16.0,14.0,-2.713176269487e-07,5.731218043530001e-08,9.754345792401001e-08,9.680864930211001e-08,,
16.0,15.0,-1.609225800991e-08,-2.240990241836e-08,7.582554568214001e-08,7.588190313564e-08,,
16.0,16.0,-1.199742855734e-07,4.279661074018e-08,4.779703355914e-08,4.839674692974e-08,,
17.0,0.0,1.342065631638e-07,0.0,1.155565524167e-07,0.0,,
17.0,1.0,-1.166570586544e-07,9.464882838406001e-08,1.153766459547e-07,1.156327627257e-07,,
17.0,2.0,4.1925539042960005e-08,-4.868066763324e-09,1.154401746737e-07,1.153383017445e-07,,
17.0,3.0,-9.624849800802001e-08,1.474474458461e-07,1.151993717986e-07,1.150908146926e-07,,
17.0,4.0,-2.064570442249e-07,2.318140189366e-07,1.145574216892e-07,1.150953156022e-07,,
17.0,5.0,-1.3098146353190001e-08,6.745132345852001e-08,1.145134053382e-07,1.143163287334e-07,,
17.0,6.0,1.098698484651e-07,1.612979148398e-07,1.139866086383e-07,1.139808223011e-07,,
17.0,7.0,-3.6917175315570004e-08,-9.472536171873e-08,1.135003873775e-07,1.134831034513e-07,,
17.0,8.0,1.117259133637e-08,3.687765227376e-09,1.128933481571e-07,1.130038303522e-07,,
17.0,9.0,1.044616758861e-07,1.101858635883e-07,1.12256531452e-07,1.119639621431e-07,,
17.0,10.0,4.446683309899e-08,-1.36759855292e-07,1.106577006379e-07,1.11023457109e-07,,
17.0,11.0,-6.395811944031e-08,-1.076363846656e-07,1.090679904147e-07,1.094996471057e-07,,
17.0,12.0,-9.680585412488001e-08,-1.369021311378e-07,1.076601685029e-07,1.07414239605e-07,,
17.0,13.0,-4.750261420129e-08,-1.714116128395e-08,1.06248162188e-07,1.060386865909e-07,,
17.0,14.0,-1.22195135106e-07,1.750227287719e-08,1.035996262682e-07,1.032241011597e-07,,
17.0,15.0,-4.3548062616760007e-08,1.423061418588e-07,9.576448748467e-08,9.597902632051e-08,,
17.0,16.0,2.181090027388e-08,6.393624147919e-08,7.895230623361001e-08,7.946555620549e-08,,
17.0,17.0,6.571480278826e-08,-6.775267340743001e-08,5.354578378672e-08,5.2903033785400006e-08,,
18.0,0.0,-1.511751215824e-07,0.0,1.052823797245e-07,0.0,,
18.0,1.0,-3.9082657240860006e-08,-1.04258269534e-07,1.051849518072e-07,1.053604129608e-07,,
18.0,2.0,-1.447403419686e-07,-1.090578870268e-07,1.052841423836e-07,1.051029691348e-07,,
18.0,3.0,-9.425577203718001e-08,-7.499447658951002e-08,1.051511831368e-07,1.050442654133e-07,,
18.0,4.0,-2.628050403877e-07,-3.517529418797e-08,1.046730648449e-07,1.051819971306e-07,,
18.0,5.0,7.811153985778001e-08,-3.5865021191860004e-08,1.047726858922e-07,1.046602468554e-07,,
18.0,6.0,1.247001390844e-07,1.180835361086e-07,1.043898066672e-07,1.04386218001e-07,,
18.0,7.0,-1.730757252741e-07,-2.4117765986970002e-08,1.039709646001e-07,1.040284167661e-07,,
18.0,8.0,-1.747238649363e-07,4.836667825053e-08,1.03448848603e-07,1.035335901907e-07,,
18.0,9.0,2.156970015092e-07,4.8122789985590004e-08,1.031449934796e-07,1.028894299016e-07,,
18.0,10.0,8.499598864405001e-08,-1.460993942582e-07,1.023773838866e-07,1.025573480664e-07,,
18.0,11.0,4.3689198885580006e-08,-4.702825812845e-09,1.015716913809e-07,1.019107530046e-07,,
18.0,12.0,2.270562737127e-08,1.634269508752e-09,1.007919521271e-07,1.004819414616e-07,,
18.0,13.0,1.4561479069000001e-08,-7.879045645317e-08,9.910597870629e-08,9.883965735953001e-08,,
18.0,14.0,-2.6569792222030002e-08,-9.856268674129001e-08,9.765035299362e-08,9.742195424147001e-08,,
18.0,15.0,-8.672774558560001e-08,1.459370530492e-07,9.610244103426e-08,9.610774214465001e-08,,
18.0,16.0,1.099756191266e-07,9.271294392910001e-08,9.23740520485e-08,9.236149620904e-08,,
18.0,17.0,-3.228961102968e-09,1.328508284992e-07,8.091264324911e-08,8.043964752249001e-08,,
18.0,18.0,1.17854890761e-07,5.390791863210001e-08,5.8146426488830006e-08,5.7524953723790006e-08,,
19.0,0.0,-1.399475925115e-07,0.0,9.632555105330001e-08,0.0,,
19.0,1.0,8.151643603449001e-08,-1.650198718058e-07,9.622460907818e-08,9.636829389749001e-08,,
19.0,2.0,-2.675402576778e-07,-7.831182778327e-08,9.634609194255001e-08,9.616150477591001e-08,,
19.0,3.0,-7.076855458571001e-08,-7.499085180815e-08,9.617371532391001e-08,9.612000321336e-08,,
19.0,4.0,-1.36964424675e-07,-1.003065493557e-07,9.579211724953e-08,9.626661422025001e-08,,
19.0,5.0,4.192645935227e-08,-1.43392344631e-07,9.588653518371001e-08,9.583318821681001e-08,,
19.0,6.0,-2.1814252496910003e-08,5.5172601416130005e-08,9.567979171282001e-08,9.571950280176001e-08,,
19.0,7.0,-6.766932065117e-08,4.250621950552e-08,9.545014369438001e-08,9.549775168932001e-08,,
19.0,8.0,-1.229176153972e-07,4.084561520288e-08,9.519719908192001e-08,9.527474630134001e-08,,
19.0,9.0,9.306393655710001e-08,-1.409354808381e-07,9.496226685475001e-08,9.473483210454e-08,,
19.0,10.0,8.553075603656001e-08,-6.443753512198e-08,9.438759910710001e-08,9.446031119569001e-08,,
19.0,11.0,6.529679096494001e-08,9.786691150846e-08,9.380190524235e-08,9.402179834346e-08,,
19.0,12.0,1.998083259606e-07,9.430580972365e-08,9.346751207972e-08,9.334391125278e-08,,
19.0,13.0,2.242553532302e-08,7.212818605392001e-08,9.285620434759001e-08,9.269826720493e-08,,
19.0,14.0,-5.864418801938001e-08,8.196330120672e-08,9.170381258291001e-08,9.150493681235001e-08,,
19.0,15.0,7.210374726373001e-08,-6.563306045521e-08,9.013362551627e-08,9.017015506833e-08,,
19.0,16.0,1.713405492096e-07,8.166635121825e-08,8.887067105682e-08,8.889100502633001e-08,,
19.0,17.0,-2.750560083817e-08,1.053238217797e-07,8.744200016413e-08,8.73039142551e-08,,
19.0,18.0,-2.806086214945e-07,2.110159798398e-07,8.055712101144e-08,8.015261424131e-08,,
19.0,19.0,6.957988120876e-08,2.153822720509e-07,6.124447624906e-08,6.210103624480002e-08,,
20.0,0.0,1.9415356658690003e-08,0.0,8.835765232261002e-08,0.0,,
20.0,1.0,3.17934493457e-08,-7.932691700629001e-08,8.831111369697001e-08,8.839919357443001e-08,,
20.0,2.0,-1.293341710227e-07,-7.769992960826002e-08,8.841786510012001e-08,8.821625144695001e-08,,
20.0,3.0,-6.380690678361002e-08,3.4989538955700004e-08,8.830511421139e-08,8.824604129542001e-08,,
20.0,4.0,4.254786096073e-08,-8.916984946361e-08,8.797643763785001e-08,8.841001588551001e-08,,
20.0,5.0,1.749646218405e-08,-1.050307503329e-07,8.80977457654e-08,8.810893132565001e-08,,
20.0,6.0,-1.033036043132e-07,2.3861089981310003e-08,8.793960371103001e-08,8.79705828799e-08,,
20.0,7.0,1.218790602629e-07,2.339484170911e-08,8.776006131841e-08,8.785433911894001e-08,,
20.0,8.0,-8.937120646239e-09,-2.1581920223050002e-08,8.756922467519001e-08,8.762846772937e-08,,
20.0,9.0,-7.154895304403002e-08,-1.320708218964e-07,8.753431997137001e-08,8.732012824467001e-08,,
20.0,10.0,6.827339376411001e-08,-1.6073966339300002e-08,8.717469877269e-08,8.717221985293001e-08,,
20.0,11.0,-1.83192854166e-08,1.048703305427e-07,8.679242638363e-08,8.700144674160002e-08,,
20.0,12.0,1.114226451436e-07,1.849006733771e-08,8.654607360996002e-08,8.639856904992001e-08,,
20.0,13.0,3.0322082830020004e-08,1.700584131053e-07,8.606397252493e-08,8.594404213415002e-08,,
20.0,14.0,-5.146810979775e-08,2.066734950406e-07,8.563940695148e-08,8.550435379103002e-08,,
20.0,15.0,9.785274585486e-08,-1.640693802403e-08,8.495855642950001e-08,8.487325955237002e-08,,
20.0,16.0,1.283521765414e-07,2.8576859251310003e-08,8.375505224800001e-08,8.390505678634002e-08,,
20.0,17.0,-3.5415096341410004e-08,1.159649622582e-07,8.251748068074e-08,8.234507823659002e-08,,
20.0,18.0,-1.290543943709e-07,9.528701219371e-08,8.178034063153e-08,8.169019573802001e-08,,
20.0,19.0,-3.9773961120760005e-08,8.820947924693002e-08,7.838142007156001e-08,7.853951322095e-08,,
20.0,20.0,4.9266891178890005e-08,7.408695649047e-08,6.440689869316002e-08,6.475111255112002e-08,,
21.0,0.0,4.294973629811e-08,0.0,8.132391848381e-08,0.0,,
21.0,1.0,-5.4610183542570004e-08,3.577794890778e-08,8.127412323117001e-08,8.135151691780001e-08,,
21.0,2.0,-4.298721694162e-09,-8.475607925293001e-08,8.139802171820001e-08,8.118951448337e-08,,
21.0,3.0,-4.563847851387e-08,2.0460737918270002e-08,8.127021345362e-08,8.122897191695e-08,,
21.0,4.0,1.226642845804e-07,-9.964141712447001e-08,8.100209183646e-08,8.139957989156001e-08,,
21.0,5.0,1.2445256181350001e-08,-2.6515103596500003e-08,8.111222944089001e-08,8.11421021593e-08,,
21.0,6.0,-3.3059960312670003e-08,-2.5050808820510002e-08,8.103629279256002e-08,8.108485717015002e-08,,
21.0,7.0,1.287551425449e-07,-2.2202853619240003e-08,8.091037984212001e-08,8.100368882446e-08,,
21.0,8.0,2.999677457931e-08,-6.766152150503001e-08,8.084244471861e-08,8.088033621002e-08,,
21.0,9.0,-5.582539396372e-08,-1.0449797701890001e-08,8.079066995024001e-08,8.060443278635e-08,,
21.0,10.0,3.7097608974880004e-08,2.10724052167e-08,8.058527174887e-08,8.051507247893e-08,,
21.0,11.0,-4.295590015334e-08,2.5276040091400004e-08,8.027062056061e-08,8.041779952934e-08,,
21.0,12.0,-7.347791128556002e-08,-4.419266089818e-08,8.022413116241e-08,8.010907859436001e-08,,
21.0,13.0,1.193644372245e-09,5.7816707034120006e-08,7.992883867727e-08,7.986947161587002e-08,,
21.0,14.0,-2.6182303289400003e-08,8.582643875466001e-08,7.957708273535e-08,7.949066016801001e-08,,
21.0,15.0,2.5575551074490002e-08,1.073989102062e-07,7.916344000418e-08,7.911510497824e-08,,
21.0,16.0,8.483519332734e-08,1.2671624806830001e-08,7.869384300595001e-08,7.876432557151e-08,,
21.0,17.0,-8.566327937048e-09,3.551223706465e-08,7.819473043235e-08,7.811010597401e-08,,
21.0,18.0,-3.058540558157e-08,1.146375793506e-07,7.6908458476e-08,7.690650467986001e-08,,
21.0,19.0,1.794267667096e-08,-5.021450434172e-08,7.610815814516002e-08,7.626006676117001e-08,,
21.0,20.0,-1.079292555158e-08,-1.4620485219140002e-08,7.533672292908002e-08,7.545349747623e-08,,
21.0,21.0,-6.2069986507e-08,1.504126735792e-07,6.626361131278e-08,6.667231414065001e-08,,
22.0,0.0,-1.759109693212e-08,0.0,7.506095429146002e-08,0.0,,
22.0,1.0,-4.8117120049270006e-08,1.027007243938e-07,7.503212602782e-08,7.507990143758002e-08,,
22.0,2.0,-4.339866079948e-08,-2.633472597306e-08,7.513894502100002e-08,7.494665117491e-08,,
22.0,3.0,-1.77864023106e-08,-4.3158569294800005e-08,7.504227127005e-08,7.500177512469e-08,,
22.0,4.0,8.325436751546e-08,-6.625756658548001e-08,7.48085321573e-08,7.516975552165e-08,,
22.0,5.0,2.112759130349e-08,8.005664823623e-09,7.491198843772001e-08,7.499003722783001e-08,,
22.0,6.0,6.638740098656002e-08,-3.380009490487e-08,7.487290058009e-08,7.49075526441e-08,,
22.0,7.0,1.333130914774e-08,-7.619386308306e-09,7.477348186283e-08,7.489116813233e-08,,
22.0,8.0,2.5069066701190003e-08,-5.573553402899001e-08,7.47376852819e-08,7.475432386502001e-08,,
22.0,9.0,3.867979017157e-08,4.1238033470230006e-08,7.476900203987002e-08,7.459200905771001e-08,,
22.0,10.0,-9.092175102441001e-09,-1.09923573944e-08,7.462861340120001e-08,7.451981290849002e-08,,
22.0,11.0,2.7287186329430004e-08,-3.607297390364e-08,7.440947570503001e-08,7.454648143596002e-08,,
22.0,12.0,-1.214172944496e-07,-3.777903375933e-08,7.437324150978e-08,7.426282497334e-08,,
22.0,13.0,-6.049275129177001e-08,-8.464924303204e-08,7.417816719927e-08,7.416313383759002e-08,,
22.0,14.0,-2.2032583871530003e-08,-1.423081795531e-08,7.402963446209e-08,7.39744731133e-08,,
22.0,15.0,-5.229873375754001e-08,5.296720475847001e-08,7.382469169347001e-08,7.374734414752e-08,,
22.0,16.0,2.274976728106e-09,1.958827417321e-08,7.343246437058002e-08,7.353452594713e-08,,
22.0,17.0,3.509314489995e-08,-4.190404433343e-08,7.315482888074001e-08,7.308902443778e-08,,
22.0,18.0,-1.103997590625e-07,1.137689108446e-07,7.288043474294001e-08,7.286576074502002e-08,,
22.0,19.0,8.241138377835002e-08,-3.619801086886e-08,7.202511121298002e-08,7.215589862957001e-08,,
